orig_row_num,orig_row_num_x,feature_name,feature_strength,feature_value,account_id,account_name,avg_wau_last_12_weeks,customer_since_date,health_summary_flag,opportunity_id,pred_point,projects_created_last_12_weeks,renewal_week,stage_name,total_active_arr,weeks_as_customer,weeks_to_renewal,weeks_with_preds_last_12_weeks,Class_1_Prediction,stage_name_7-Closed Won_PREDICTION,Prediction,THRESHOLD,POSITIVE_CLASS,EXPLANATION_1_FEATURE_NAME,EXPLANATION_1_STRENGTH,EXPLANATION_1_ACTUAL_VALUE,EXPLANATION_1_QUALITATIVE_STRENGTH,EXPLANATION_2_FEATURE_NAME,EXPLANATION_2_STRENGTH,EXPLANATION_2_ACTUAL_VALUE,EXPLANATION_2_QUALITATIVE_STRENGTH,EXPLANATION_3_FEATURE_NAME,EXPLANATION_3_STRENGTH,EXPLANATION_3_ACTUAL_VALUE,EXPLANATION_3_QUALITATIVE_STRENGTH,EXPLANATION_4_FEATURE_NAME,EXPLANATION_4_STRENGTH,EXPLANATION_4_ACTUAL_VALUE,EXPLANATION_4_QUALITATIVE_STRENGTH,EXPLANATION_5_FEATURE_NAME,EXPLANATION_5_STRENGTH,EXPLANATION_5_ACTUAL_VALUE,EXPLANATION_5_QUALITATIVE_STRENGTH,EXPLANATION_6_FEATURE_NAME,EXPLANATION_6_STRENGTH,EXPLANATION_6_ACTUAL_VALUE,EXPLANATION_6_QUALITATIVE_STRENGTH,EXPLANATION_7_FEATURE_NAME,EXPLANATION_7_STRENGTH,EXPLANATION_7_ACTUAL_VALUE,EXPLANATION_7_QUALITATIVE_STRENGTH,EXPLANATION_8_FEATURE_NAME,EXPLANATION_8_STRENGTH,EXPLANATION_8_ACTUAL_VALUE,EXPLANATION_8_QUALITATIVE_STRENGTH,EXPLANATION_9_FEATURE_NAME,EXPLANATION_9_STRENGTH,EXPLANATION_9_ACTUAL_VALUE,EXPLANATION_9_QUALITATIVE_STRENGTH,EXPLANATION_10_FEATURE_NAME,EXPLANATION_10_STRENGTH,EXPLANATION_10_ACTUAL_VALUE,EXPLANATION_10_QUALITATIVE_STRENGTH,EXPLANATION_11_FEATURE_NAME,EXPLANATION_11_STRENGTH,EXPLANATION_11_ACTUAL_VALUE,EXPLANATION_11_QUALITATIVE_STRENGTH,EXPLANATION_12_FEATURE_NAME,EXPLANATION_12_STRENGTH,EXPLANATION_12_ACTUAL_VALUE,EXPLANATION_12_QUALITATIVE_STRENGTH,EXPLANATION_13_FEATURE_NAME,EXPLANATION_13_STRENGTH,EXPLANATION_13_ACTUAL_VALUE,EXPLANATION_13_QUALITATIVE_STRENGTH,EXPLANATION_14_FEATURE_NAME,EXPLANATION_14_STRENGTH,EXPLANATION_14_ACTUAL_VALUE,EXPLANATION_14_QUALITATIVE_STRENGTH,EXPLANATION_15_FEATURE_NAME,EXPLANATION_15_STRENGTH,EXPLANATION_15_ACTUAL_VALUE,EXPLANATION_15_QUALITATIVE_STRENGTH,EXPLANATION_16_FEATURE_NAME,EXPLANATION_16_STRENGTH,EXPLANATION_16_ACTUAL_VALUE,EXPLANATION_16_QUALITATIVE_STRENGTH,EXPLANATION_17_FEATURE_NAME,EXPLANATION_17_STRENGTH,EXPLANATION_17_ACTUAL_VALUE,EXPLANATION_17_QUALITATIVE_STRENGTH,EXPLANATION_18_FEATURE_NAME,EXPLANATION_18_STRENGTH,EXPLANATION_18_ACTUAL_VALUE,EXPLANATION_18_QUALITATIVE_STRENGTH,EXPLANATION_19_FEATURE_NAME,EXPLANATION_19_STRENGTH,EXPLANATION_19_ACTUAL_VALUE,EXPLANATION_19_QUALITATIVE_STRENGTH,EXPLANATION_20_FEATURE_NAME,EXPLANATION_20_STRENGTH,EXPLANATION_20_ACTUAL_VALUE,EXPLANATION_20_QUALITATIVE_STRENGTH,SHAP_BASE_VALUE,SHAP_REMAINING_TOTAL,DEPLOYMENT_APPROVAL_STATUS,Class_0_Prediction,orig_row_num_y,qualitative_strength
96,96,projects_created_last_12_weeks,-0.4480131269,182,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,---
96,96,pred_point (Month),-0.1910848636,4,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,-
96,96,weeks_with_preds_last_12_weeks,-0.1910467744,11,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,-
96,96,total_active_arr,-0.1119292174,68640.0,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,-
96,96,renewal_week (Year),-0.063727282,2020,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,-
96,96,health_summary_flag,-0.0517896656,Green,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,-
96,96,weeks_as_customer,0.0241078939,16,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,+
96,96,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,-
96,96,pred_point (Year),-0.0187905692,2020,0010Z00001yVXV6QAO,"SHISEIDO COMPANY, LIMITED",1.333,2020-01-01,Green,0063q00000xogLhAAI,2020-04-20,182,2020-12-28,7-Closed Won,68640.0,16,36,11,0.1097501889,0.8902498111,8-Closed Lost,0.0967,8-Closed Lost,projects_created_last_12_weeks,-0.4480131269,182,,pred_point (Month),-0.1910848636,4,,weeks_with_preds_last_12_weeks,-0.1910467744,11,,total_active_arr,-0.1119292174,68640.0,,renewal_week (Year),-0.063727282,2020,,health_summary_flag,-0.0517896656,Green,,weeks_as_customer,0.0241078939,16,,avg_wau_last_12_weeks,-0.0239940938,1.3330000000000002,,pred_point (Year),-0.0187905692,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.8902498111,96,-
682,682,pred_point (Month),-0.2589630801,4,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,--
682,682,weeks_with_preds_last_12_weeks,0.167871654,4,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,++
682,682,avg_wau_last_12_weeks,0.1651675552,0.5,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,++
682,682,health_summary_flag,0.1378749143,Not Flagged this week,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,+
682,682,renewal_week (Year),-0.0623707697,2018,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,-
682,682,projects_created_last_12_weeks,0.0555047393,25,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,+
682,682,total_active_arr,-0.0369928302,,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,-
682,682,weeks_as_customer,0.0357971899,17,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,+
682,682,pred_point (Year),-0.0171291083,2018,0012A00002E8xRmQAJ,Lucky's Market,0.5,2017-12-31,Not Flagged this week,0062A00000rUaz6QAC,2018-04-23,25,2018-12-31,7-Closed Won,,17,36,4,0.303588599,0.696411401,8-Closed Lost,0.0967,8-Closed Lost,pred_point (Month),-0.2589630801,4,,weeks_with_preds_last_12_weeks,0.167871654,4,,avg_wau_last_12_weeks,0.1651675552,0.5,,health_summary_flag,0.1378749143,Not Flagged this week,,renewal_week (Year),-0.0623707697,2018,,projects_created_last_12_weeks,0.0555047393,25,,total_active_arr,-0.0369928302,,,weeks_as_customer,0.0357971899,17,,pred_point (Year),-0.0171291083,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.696411401,682,+
319,319,health_summary_flag,0.46872361,Yellow,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,+++
319,319,pred_point (Month),0.4205991775,12,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,+++
319,319,avg_wau_last_12_weeks,0.163019523,0.25,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,++
319,319,projects_created_last_12_weeks,0.0961380005,5,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,+
319,319,weeks_as_customer,0.0476921052,16,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,+
319,319,total_active_arr,-0.0318296095,,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,-
319,319,renewal_week (Year),-0.0316328071,2019,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,-
319,319,pred_point (Year),-0.017307872,2018,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,+
319,319,weeks_with_preds_last_12_weeks,0.0005768769,1,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0.25,2018-08-27,Yellow,0060Z00000nLXu2QAG,2018-12-17,5,2019-08-26,7-Closed Won,,16,36,1,0.5247177482,0.4752822518,8-Closed Lost,0.0967,8-Closed Lost,health_summary_flag,0.46872361,Yellow,,pred_point (Month),0.4205991775,12,,avg_wau_last_12_weeks,0.163019523,0.25,,projects_created_last_12_weeks,0.0961380005,5,,weeks_as_customer,0.0476921052,16,,total_active_arr,-0.0318296095,,,renewal_week (Year),-0.0316328071,2019,,pred_point (Year),-0.017307872,2018,,weeks_with_preds_last_12_weeks,0.0005768769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.47528225180000006,319,+
731,731,total_active_arr,0.4226024101,15000.0,0013q00002DNyOqAAL,RoundHill Express,0.5,2020-06-10,Green,0063q00000yZzf5AAC,2020-09-28,15,2021-06-07,8-Closed Lost,15000.0,16,36,0,0.4523596466,0.5476403534,8-Closed Lost,0.0967,8-Closed Lost,total_active_arr,0.4226024101,15000.0,,pred_point (Month),0.1609238386,9,,weeks_with_preds_last_12_weeks,0.1260377914,0,,weeks_as_customer,0.0825266689,16,,projects_created_last_12_weeks,0.0702714622,15,,health_summary_flag,-0.066977568,Green,,avg_wau_last_12_weeks,0.0326220803,0.5,,pred_point (Year),-0.0088344412,2020,,renewal_week (Year),0.0067139664,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0170279741,0.0,APPROVED,0.5476403534000001,731,+++
